cardID,username,condition,price,id,inCart,isSold
489,username12,Moderately Played,$28.36 ,listing2446,0,0
489,username211,Lightly Played,$60.66 ,listing2447,0,0
489,username47,Heavily Played,$97.44 ,listing2448,0,0
489,username109,Damaged,$74.61 ,listing2449,0,0
490,username81,Damaged,$24.26 ,listing2450,0,0
490,username158,Near Mint,$22.97 ,listing2451,0,0
490,username160,Near Mint,$28.50 ,listing2452,0,0
490,username124,Damaged,$71.60 ,listing2453,0,0
490,username160,Near Mint,$96.54 ,listing2454,0,0
491,username244,Moderately Played,$36.95 ,listing2455,0,0
491,username4,Heavily Played,$78.12 ,listing2456,0,0
491,username196,Near Mint,$56.36 ,listing2457,0,0
491,username243,Moderately Played,$48.30 ,listing2458,0,0
491,username125,Lightly Played,$66.31 ,listing2459,0,0
492,username28,Near Mint,$27.72 ,listing2460,0,0
492,username215,Damaged,$23.85 ,listing2461,0,0
492,username14,Moderately Played,$10.84 ,listing2462,0,0
492,username151,Heavily Played,$36.65 ,listing2463,0,0
492,username207,Heavily Played,$92.30 ,listing2464,0,0
493,username178,Near Mint,$78.94 ,listing2465,0,0
493,username146,Lightly Played,$26.01 ,listing2466,0,0
493,username232,Near Mint,$81.17 ,listing2467,0,0
493,username44,Near Mint,$20.75 ,listing2468,0,0
493,username110,Heavily Played,$1.21 ,listing2469,0,0
494,username40,Lightly Played,$87.37 ,listing2470,0,0
494,username74,Near Mint,$16.87 ,listing2471,0,0
494,username44,Lightly Played,$62.98 ,listing2472,0,0
494,username38,Heavily Played,$87.43 ,listing2473,0,0
494,username182,Lightly Played,$19.24 ,listing2474,0,0
495,username186,Damaged,$63.02 ,listing2475,0,0
495,username226,Moderately Played,$17.51 ,listing2476,0,0
495,username221,Near Mint,$21.84 ,listing2477,0,0
495,username135,Moderately Played,$78.40 ,listing2478,0,0
495,username119,Near Mint,$7.06 ,listing2479,0,0
496,username153,Moderately Played,$55.15 ,listing2480,0,0
496,username134,Near Mint,$38.74 ,listing2481,0,0
496,username234,Near Mint,$10.45 ,listing2482,0,0
496,username21,Heavily Played,$58.02 ,listing2483,0,0
496,username235,Lightly Played,$91.60 ,listing2484,0,0
497,username205,Heavily Played,$31.61 ,listing2485,0,0
497,username37,Lightly Played,$59.24 ,listing2486,0,0
497,username213,Heavily Played,$35.81 ,listing2487,0,0
497,username172,Near Mint,$71.86 ,listing2488,0,0
497,username124,Lightly Played,$5.25 ,listing2489,0,0
498,username155,Heavily Played,$45.25 ,listing2490,0,0
498,username237,Moderately Played,$14.33 ,listing2491,0,0
498,username66,Moderately Played,$40.40 ,listing2492,0,0
498,username102,Lightly Played,$93.09 ,listing2493,0,0
498,username215,Lightly Played,$15 ,listing2494,0,0
499,username201,Damaged,$59.55 ,listing2495,0,0
499,username213,Near Mint,$39.88 ,listing2496,0,0
499,username75,Moderately Played,$53.76 ,listing2497,0,0
499,username220,Near Mint,$58.88 ,listing2498,0,0
499,username94,Moderately Played,$76.88 ,listing2499,0,0
500,username113,Heavily Played,$17.93 ,listing2500,0,0
500,username219,Heavily Played,$77.91 ,listing2501,0,0
500,username75,Lightly Played,$17.66 ,listing2502,0,0
500,username82,Lightly Played,$72.50 ,listing2503,0,0
500,username42,Lightly Played,$49.45 ,listing2504,0,0
501,username0,Moderately Played,$52.14 ,listing2505,0,0
501,username219,Moderately Played,$74.82 ,listing2506,0,0
501,username134,Near Mint,$81.54 ,listing2507,0,0
501,username95,Near Mint,$13.21 ,listing2508,0,0
501,username138,Heavily Played,$22.21 ,listing2509,0,0
502,username173,Damaged,$2.57 ,listing2510,0,0
502,username172,Moderately Played,$24.41 ,listing2511,0,0
502,username64,Heavily Played,$76.67 ,listing2512,0,0
502,username17,Lightly Played,$81.74 ,listing2513,0,0
502,username237,Damaged,$18.91 ,listing2514,0,0
503,username36,Moderately Played,$66.26 ,listing2515,0,0
503,username211,Moderately Played,$50.22 ,listing2516,0,0
503,username143,Moderately Played,$76.80 ,listing2517,0,0
503,username86,Moderately Played,$49.38 ,listing2518,0,0
503,username65,Lightly Played,$66.79 ,listing2519,0,0
504,username38,Damaged,$2.57 ,listing2520,0,0
504,username26,Lightly Played,$14.95 ,listing2521,0,0
504,username148,Lightly Played,$95.99 ,listing2522,0,0
504,username97,Near Mint,$32.19 ,listing2523,0,0
504,username177,Moderately Played,$18.19 ,listing2524,0,0
505,username217,Damaged,$45.13 ,listing2525,0,0
505,username41,Lightly Played,$0.65 ,listing2526,0,0
505,username141,Heavily Played,$85.84 ,listing2527,0,0
505,username142,Damaged,$30.01 ,listing2528,0,0
505,username184,Heavily Played,$26.51 ,listing2529,0,0
506,username245,Near Mint,$93.87 ,listing2530,0,0
506,username169,Heavily Played,$30.69 ,listing2531,0,0
506,username98,Lightly Played,$9.94 ,listing2532,0,0
506,username81,Near Mint,$95.85 ,listing2533,0,0
506,username164,Heavily Played,$51.18 ,listing2534,0,0
507,username206,Moderately Played,$3.36 ,listing2535,0,0
507,username225,Damaged,$69.35 ,listing2536,0,0
507,username186,Moderately Played,$11.49 ,listing2537,0,0
507,username101,Damaged,$10.81 ,listing2538,0,0
507,username118,Lightly Played,$68.37 ,listing2539,0,0
508,username28,Damaged,$47.19 ,listing2540,0,0
508,username66,Near Mint,$73.16 ,listing2541,0,0
508,username163,Lightly Played,$63.46 ,listing2542,0,0
508,username19,Moderately Played,$38.48 ,listing2543,0,0
508,username155,Damaged,$83.63 ,listing2544,0,0
509,username159,Moderately Played,$80.45 ,listing2545,0,0
509,username19,Lightly Played,$57.57 ,listing2546,0,0
509,username236,Near Mint,$9.11 ,listing2547,0,0
509,username107,Near Mint,$1.69 ,listing2548,0,0
509,username68,Damaged,$49.76 ,listing2549,0,0
510,username58,Moderately Played,$26.93 ,listing2550,0,0
510,username75,Heavily Played,$30.92 ,listing2551,0,0
510,username78,Moderately Played,$53.37 ,listing2552,0,0
510,username187,Moderately Played,$1.95 ,listing2553,0,0
510,username249,Heavily Played,$90.48 ,listing2554,0,0
511,username161,Damaged,$52.90 ,listing2555,0,0
511,username80,Moderately Played,$70.21 ,listing2556,0,0
511,username50,Damaged,$38.49 ,listing2557,0,0
511,username143,Near Mint,$69.16 ,listing2558,0,0
511,username101,Heavily Played,$57.55 ,listing2559,0,0
512,username248,Heavily Played,$43.16 ,listing2560,0,0
512,username64,Lightly Played,$36.12 ,listing2561,0,0
512,username114,Near Mint,$65.11 ,listing2562,0,0
512,username222,Damaged,$92.04 ,listing2563,0,0
512,username6,Lightly Played,$93.41 ,listing2564,0,0
513,username139,Near Mint,$17.60 ,listing2565,0,0
513,username20,Heavily Played,$79.31 ,listing2566,0,0
513,username102,Near Mint,$87.84 ,listing2567,0,0
513,username39,Damaged,$0.71 ,listing2568,0,0
513,username46,Heavily Played,$8.63 ,listing2569,0,0
514,username62,Moderately Played,$56.07 ,listing2570,0,0
514,username104,Lightly Played,$25.80 ,listing2571,0,0
514,username222,Lightly Played,$64.88 ,listing2572,0,0
514,username62,Damaged,$47.49 ,listing2573,0,0
514,username202,Moderately Played,$90.85 ,listing2574,0,0
515,username50,Damaged,$29.82 ,listing2575,0,0
515,username77,Moderately Played,$47.41 ,listing2576,0,0
515,username155,Moderately Played,$74.33 ,listing2577,0,0
515,username194,Heavily Played,$29.79 ,listing2578,0,0
515,username232,Moderately Played,$31.93 ,listing2579,0,0
516,username193,Moderately Played,$15.26 ,listing2580,0,0
516,username211,Lightly Played,$7.90 ,listing2581,0,0
516,username184,Damaged,$83.97 ,listing2582,0,0
516,username77,Heavily Played,$51.56 ,listing2583,0,0
516,username52,Lightly Played,$82.68 ,listing2584,0,0
517,username227,Heavily Played,$53.50 ,listing2585,0,0
517,username62,Lightly Played,$59.75 ,listing2586,0,0
517,username82,Near Mint,$5.69 ,listing2587,0,0
517,username129,Lightly Played,$44.24 ,listing2588,0,0
517,username163,Damaged,$9.64 ,listing2589,0,0
518,username234,Damaged,$35.79 ,listing2590,0,0
518,username197,Damaged,$78.89 ,listing2591,0,0
518,username155,Damaged,$81.04 ,listing2592,0,0
518,username118,Lightly Played,$88.20 ,listing2593,0,0
518,username201,Heavily Played,$77.57 ,listing2594,0,0
519,username132,Lightly Played,$5.38 ,listing2595,0,0
519,username117,Near Mint,$83.69 ,listing2596,0,0
519,username209,Moderately Played,$86.13 ,listing2597,0,0
519,username124,Moderately Played,$90.10 ,listing2598,0,0
519,username241,Damaged,$69.03 ,listing2599,0,0
520,username179,Heavily Played,$21.69 ,listing2600,0,0
520,username86,Lightly Played,$75.42 ,listing2601,0,0
520,username91,Moderately Played,$64.97 ,listing2602,0,0
520,username200,Damaged,$16.23 ,listing2603,0,0
520,username241,Near Mint,$78.03 ,listing2604,0,0
521,username213,Near Mint,$0.70 ,listing2605,0,0
521,username2,Lightly Played,$67.17 ,listing2606,0,0
521,username73,Heavily Played,$0.85 ,listing2607,0,0
521,username125,Damaged,$92.91 ,listing2608,0,0
521,username56,Damaged,$63.67 ,listing2609,0,0
522,username177,Heavily Played,$25.82 ,listing2610,0,0
522,username207,Moderately Played,$81.67 ,listing2611,0,0
522,username186,Near Mint,$47.12 ,listing2612,0,0
522,username13,Damaged,$52.76 ,listing2613,0,0
522,username215,Damaged,$65.76 ,listing2614,0,0
523,username64,Damaged,$85.31 ,listing2615,0,0
523,username46,Damaged,$20.70 ,listing2616,0,0
523,username241,Near Mint,$60.34 ,listing2617,0,0
523,username159,Lightly Played,$19.35 ,listing2618,0,0
523,username209,Damaged,$27.60 ,listing2619,0,0
524,username150,Damaged,$17.14 ,listing2620,0,0
524,username10,Damaged,$60.07 ,listing2621,0,0
524,username145,Heavily Played,$59.50 ,listing2622,0,0
524,username239,Lightly Played,$29.77 ,listing2623,0,0
524,username24,Heavily Played,$75.35 ,listing2624,0,0
525,username17,Heavily Played,$99.86 ,listing2625,0,0
525,username190,Heavily Played,$34.02 ,listing2626,0,0
525,username29,Near Mint,$36.13 ,listing2627,0,0
525,username214,Near Mint,$64.65 ,listing2628,0,0
525,username34,Moderately Played,$99.57 ,listing2629,0,0
526,username14,Lightly Played,$51.15 ,listing2630,0,0
526,username80,Damaged,$13.76 ,listing2631,0,0
526,username146,Lightly Played,$61.98 ,listing2632,0,0
526,username235,Moderately Played,$92.91 ,listing2633,0,0
526,username159,Lightly Played,$45.36 ,listing2634,0,0
527,username156,Moderately Played,$70.33 ,listing2635,0,0
527,username57,Heavily Played,$26.14 ,listing2636,0,0
527,username156,Damaged,$32.08 ,listing2637,0,0
527,username99,Heavily Played,$64.64 ,listing2638,0,0
527,username227,Lightly Played,$38.93 ,listing2639,0,0
528,username236,Damaged,$45.97 ,listing2640,0,0
528,username142,Damaged,$71.97 ,listing2641,0,0
528,username8,Moderately Played,$92.59 ,listing2642,0,0
528,username237,Damaged,$21.64 ,listing2643,0,0
528,username211,Heavily Played,$42.86 ,listing2644,0,0
529,username161,Heavily Played,$11.87 ,listing2645,0,0
529,username55,Heavily Played,$42.91 ,listing2646,0,0
529,username60,Near Mint,$19.97 ,listing2647,0,0
529,username31,Near Mint,$48.21 ,listing2648,0,0
529,username234,Moderately Played,$97.25 ,listing2649,0,0
530,username5,Damaged,$58.82 ,listing2650,0,0
530,username20,Moderately Played,$64.28 ,listing2651,0,0
530,username203,Lightly Played,$2.13 ,listing2652,0,0
530,username222,Damaged,$28.28 ,listing2653,0,0
530,username89,Heavily Played,$48.30 ,listing2654,0,0
531,username151,Damaged,$78.72 ,listing2655,0,0
531,username226,Heavily Played,$96.73 ,listing2656,0,0
531,username126,Lightly Played,$73.25 ,listing2657,0,0
531,username161,Moderately Played,$64.52 ,listing2658,0,0
531,username203,Moderately Played,$62.89 ,listing2659,0,0
532,username234,Moderately Played,$68.17 ,listing2660,0,0
532,username141,Damaged,$29.46 ,listing2661,0,0
532,username61,Damaged,$0.21 ,listing2662,0,0
532,username184,Near Mint,$12.73 ,listing2663,0,0
532,username215,Moderately Played,$97.66 ,listing2664,0,0
533,username115,Lightly Played,$27.38 ,listing2665,0,0
533,username207,Damaged,$24.64 ,listing2666,0,0
533,username124,Lightly Played,$53.63 ,listing2667,0,0
533,username192,Moderately Played,$53.34 ,listing2668,0,0
533,username39,Near Mint,$88.27 ,listing2669,0,0
534,username185,Lightly Played,$12.38 ,listing2670,0,0
534,username215,Moderately Played,$54.02 ,listing2671,0,0
534,username75,Moderately Played,$52.67 ,listing2672,0,0
534,username84,Heavily Played,$89.85 ,listing2673,0,0
534,username109,Damaged,$13.10 ,listing2674,0,0
535,username214,Near Mint,$39.03 ,listing2675,0,0
535,username196,Damaged,$73.71 ,listing2676,0,0
535,username28,Heavily Played,$72.45 ,listing2677,0,0
535,username172,Heavily Played,$30.08 ,listing2678,0,0
535,username132,Lightly Played,$4.40 ,listing2679,0,0
536,username116,Heavily Played,$20.04 ,listing2680,0,0
536,username81,Lightly Played,$33.76 ,listing2681,0,0
536,username185,Near Mint,$35.48 ,listing2682,0,0
536,username206,Moderately Played,$98.56 ,listing2683,0,0
536,username226,Damaged,$75.74 ,listing2684,0,0
537,username162,Heavily Played,$98.46 ,listing2685,0,0
537,username215,Near Mint,$96.90 ,listing2686,0,0
537,username56,Near Mint,$63.09 ,listing2687,0,0
537,username89,Lightly Played,$77.64 ,listing2688,0,0
537,username141,Damaged,$41.13 ,listing2689,0,0
538,username50,Moderately Played,$71.94 ,listing2690,0,0
538,username49,Near Mint,$36.23 ,listing2691,0,0
538,username66,Lightly Played,$7.34 ,listing2692,0,0
538,username218,Near Mint,$51.35 ,listing2693,0,0
538,username188,Lightly Played,$66.96 ,listing2694,0,0
539,username125,Moderately Played,$57.83 ,listing2695,0,0
539,username121,Lightly Played,$69.23 ,listing2696,0,0
539,username27,Heavily Played,$41.44 ,listing2697,0,0
539,username114,Damaged,$42.02 ,listing2698,0,0
539,username137,Lightly Played,$9.28 ,listing2699,0,0
540,username129,Damaged,$50.23 ,listing2700,0,0
540,username242,Near Mint,$65.10 ,listing2701,0,0
540,username169,Heavily Played,$79.24 ,listing2702,0,0
540,username187,Near Mint,$48.96 ,listing2703,0,0
540,username169,Moderately Played,$11.71 ,listing2704,0,0
541,username127,Near Mint,$62.22 ,listing2705,0,0
541,username192,Lightly Played,$73.07 ,listing2706,0,0
541,username193,Lightly Played,$31.54 ,listing2707,0,0
541,username122,Damaged,$49.48 ,listing2708,0,0
541,username239,Near Mint,$43.77 ,listing2709,0,0
542,username37,Lightly Played,$44.70 ,listing2710,0,0
542,username118,Near Mint,$12.67 ,listing2711,0,0
542,username180,Near Mint,$21.34 ,listing2712,0,0
542,username239,Heavily Played,$45.79 ,listing2713,0,0
542,username179,Near Mint,$96.07 ,listing2714,0,0
543,username46,Heavily Played,$94.33 ,listing2715,0,0
543,username171,Moderately Played,$30.26 ,listing2716,0,0
543,username215,Near Mint,$65.99 ,listing2717,0,0
543,username106,Heavily Played,$72.34 ,listing2718,0,0
543,username161,Damaged,$2.13 ,listing2719,0,0
544,username148,Near Mint,$96.75 ,listing2720,0,0
544,username93,Lightly Played,$72.67 ,listing2721,0,0
544,username195,Near Mint,$26.83 ,listing2722,0,0
544,username77,Moderately Played,$26.75 ,listing2723,0,0
544,username135,Heavily Played,$17.22 ,listing2724,0,0
545,username236,Lightly Played,$86.38 ,listing2725,0,0
545,username83,Lightly Played,$70.61 ,listing2726,0,0
545,username175,Moderately Played,$46.28 ,listing2727,0,0
545,username55,Moderately Played,$97.22 ,listing2728,0,0
545,username246,Near Mint,$35.18 ,listing2729,0,0
546,username205,Damaged,$21.67 ,listing2730,0,0
546,username47,Damaged,$76.96 ,listing2731,0,0
546,username196,Damaged,$98.57 ,listing2732,0,0
546,username243,Moderately Played,$81.29 ,listing2733,0,0
546,username109,Heavily Played,$66.49 ,listing2734,0,0
547,username108,Moderately Played,$16.11 ,listing2735,0,0
547,username173,Damaged,$95.62 ,listing2736,0,0
547,username176,Moderately Played,$28.60 ,listing2737,0,0
547,username83,Moderately Played,$11.87 ,listing2738,0,0
547,username24,Moderately Played,$1.15 ,listing2739,0,0
548,username0,Lightly Played,$73.76 ,listing2740,0,0
548,username147,Lightly Played,$19.95 ,listing2741,0,0
548,username83,Near Mint,$43.11 ,listing2742,0,0
548,username241,Heavily Played,$76.40 ,listing2743,0,0
548,username12,Damaged,$88.46 ,listing2744,0,0
549,username91,Lightly Played,$31.64 ,listing2745,0,0
549,username52,Lightly Played,$54.51 ,listing2746,0,0
549,username37,Damaged,$15.30 ,listing2747,0,0
549,username214,Moderately Played,$2.34 ,listing2748,0,0
549,username0,Heavily Played,$65.98 ,listing2749,0,0
550,username170,Moderately Played,$95.57 ,listing2750,0,0
550,username206,Lightly Played,$64.51 ,listing2751,0,0
550,username40,Near Mint,$53.44 ,listing2752,0,0
550,username242,Near Mint,$46.55 ,listing2753,0,0
550,username246,Damaged,$9.86 ,listing2754,0,0
551,username161,Moderately Played,$47.28 ,listing2755,0,0
551,username182,Heavily Played,$1.13 ,listing2756,0,0
551,username80,Moderately Played,$78.02 ,listing2757,0,0
551,username158,Moderately Played,$14.15 ,listing2758,0,0
551,username190,Heavily Played,$4.55 ,listing2759,0,0
552,username215,Damaged,$79.46 ,listing2760,0,0
552,username6,Damaged,$93.61 ,listing2761,0,0
552,username193,Damaged,$22.97 ,listing2762,0,0
552,username156,Moderately Played,$85.49 ,listing2763,0,0
552,username162,Damaged,$34.83 ,listing2764,0,0
553,username130,Damaged,$83.48 ,listing2765,0,0
553,username195,Damaged,$70.27 ,listing2766,0,0
553,username87,Near Mint,$25.16 ,listing2767,0,0
553,username154,Damaged,$94.88 ,listing2768,0,0
553,username43,Heavily Played,$88.45 ,listing2769,0,0
554,username219,Heavily Played,$83.02 ,listing2770,0,0
554,username64,Damaged,$54.07 ,listing2771,0,0
554,username178,Heavily Played,$72.17 ,listing2772,0,0
554,username22,Moderately Played,$21.82 ,listing2773,0,0
554,username153,Near Mint,$59.84 ,listing2774,0,0
555,username166,Damaged,$55.66 ,listing2775,0,0
555,username166,Moderately Played,$10.15 ,listing2776,0,0
555,username217,Lightly Played,$77.19 ,listing2777,0,0
555,username71,Near Mint,$53.68 ,listing2778,0,0
555,username79,Moderately Played,$24.54 ,listing2779,0,0
556,username218,Heavily Played,$46.16 ,listing2780,0,0
556,username81,Near Mint,$14.55 ,listing2781,0,0
556,username69,Damaged,$7.12 ,listing2782,0,0
556,username209,Near Mint,$43.77 ,listing2783,0,0
556,username164,Damaged,$53.65 ,listing2784,0,0
557,username200,Lightly Played,$19.01 ,listing2785,0,0
557,username35,Damaged,$8.64 ,listing2786,0,0
557,username133,Lightly Played,$36.85 ,listing2787,0,0
557,username212,Heavily Played,$5.06 ,listing2788,0,0
557,username45,Lightly Played,$98 ,listing2789,0,0
558,username198,Near Mint,$55.35 ,listing2790,0,0
558,username232,Lightly Played,$62.27 ,listing2791,0,0
558,username187,Lightly Played,$68.64 ,listing2792,0,0
558,username64,Near Mint,$52.23 ,listing2793,0,0
558,username36,Lightly Played,$45.16 ,listing2794,0,0
559,username60,Moderately Played,$10.76 ,listing2795,0,0
559,username116,Near Mint,$69.29 ,listing2796,0,0
559,username157,Moderately Played,$17.11 ,listing2797,0,0
559,username15,Moderately Played,$83.87 ,listing2798,0,0
559,username108,Heavily Played,$99.55 ,listing2799,0,0
560,username212,Heavily Played,$47.06 ,listing2800,0,0
560,username27,Lightly Played,$37.26 ,listing2801,0,0
560,username153,Heavily Played,$74.90 ,listing2802,0,0
560,username96,Damaged,$48.62 ,listing2803,0,0
560,username213,Heavily Played,$49.92 ,listing2804,0,0
561,username138,Near Mint,$57.74 ,listing2805,0,0
561,username220,Heavily Played,$25.44 ,listing2806,0,0
561,username169,Lightly Played,$71.11 ,listing2807,0,0
561,username15,Damaged,$73.57 ,listing2808,0,0
561,username204,Heavily Played,$30.06 ,listing2809,0,0
562,username0,Heavily Played,$28.68 ,listing2810,0,0
562,username220,Damaged,$74.34 ,listing2811,0,0
562,username20,Damaged,$86.21 ,listing2812,0,0
562,username115,Near Mint,$40.18 ,listing2813,0,0
562,username232,Moderately Played,$94.69 ,listing2814,0,0
563,username75,Moderately Played,$2.51 ,listing2815,0,0
563,username187,Damaged,$37.38 ,listing2816,0,0
563,username117,Heavily Played,$85.30 ,listing2817,0,0
563,username18,Lightly Played,$99.84 ,listing2818,0,0
563,username142,Damaged,$32.82 ,listing2819,0,0
564,username106,Moderately Played,$71.26 ,listing2820,0,0
564,username248,Near Mint,$6.28 ,listing2821,0,0
564,username2,Heavily Played,$6.59 ,listing2822,0,0
564,username70,Lightly Played,$42.37 ,listing2823,0,0
564,username180,Near Mint,$37.73 ,listing2824,0,0
565,username110,Damaged,$43.14 ,listing2825,0,0
565,username43,Lightly Played,$18.14 ,listing2826,0,0
565,username48,Lightly Played,$17.83 ,listing2827,0,0
565,username15,Heavily Played,$72.59 ,listing2828,0,0
565,username248,Lightly Played,$95.15 ,listing2829,0,0
566,username8,Moderately Played,$57.94 ,listing2830,0,0
566,username37,Moderately Played,$22.84 ,listing2831,0,0
566,username169,Moderately Played,$49.68 ,listing2832,0,0
566,username212,Damaged,$41.83 ,listing2833,0,0
566,username165,Lightly Played,$98 ,listing2834,0,0
567,username93,Near Mint,$87.79 ,listing2835,0,0
567,username238,Lightly Played,$83.80 ,listing2836,0,0
567,username56,Moderately Played,$40.54 ,listing2837,0,0
567,username30,Moderately Played,$23.91 ,listing2838,0,0
567,username79,Lightly Played,$35.51 ,listing2839,0,0
568,username39,Lightly Played,$35.81 ,listing2840,0,0
568,username79,Damaged,$70.41 ,listing2841,0,0
568,username189,Moderately Played,$99.04 ,listing2842,0,0
568,username104,Damaged,$79.18 ,listing2843,0,0
568,username162,Heavily Played,$36.30 ,listing2844,0,0
569,username40,Lightly Played,$62.97 ,listing2845,0,0
569,username241,Lightly Played,$11.58 ,listing2846,0,0
569,username22,Lightly Played,$27.48 ,listing2847,0,0
569,username189,Moderately Played,$37.57 ,listing2848,0,0
569,username133,Damaged,$8.69 ,listing2849,0,0
570,username196,Damaged,$60.89 ,listing2850,0,0
570,username227,Heavily Played,$48.68 ,listing2851,0,0
570,username145,Near Mint,$27.35 ,listing2852,0,0
570,username17,Heavily Played,$94.80 ,listing2853,0,0
570,username82,Moderately Played,$79.23 ,listing2854,0,0
571,username227,Near Mint,$31.78 ,listing2855,0,0
571,username224,Moderately Played,$28.37 ,listing2856,0,0
571,username12,Damaged,$89.45 ,listing2857,0,0
571,username193,Moderately Played,$90.27 ,listing2858,0,0
571,username146,Near Mint,$2.84 ,listing2859,0,0
572,username106,Near Mint,$43.43 ,listing2860,0,0
572,username8,Heavily Played,$17.58 ,listing2861,0,0
572,username112,Damaged,$40.34 ,listing2862,0,0
572,username206,Damaged,$56.03 ,listing2863,0,0
572,username212,Moderately Played,$24.88 ,listing2864,0,0
573,username129,Lightly Played,$20.97 ,listing2865,0,0
573,username19,Near Mint,$89.44 ,listing2866,0,0
573,username238,Heavily Played,$66 ,listing2867,0,0
573,username144,Lightly Played,$84.09 ,listing2868,0,0
573,username92,Lightly Played,$92.53 ,listing2869,0,0
574,username145,Lightly Played,$54.02 ,listing2870,0,0
574,username77,Near Mint,$4.45 ,listing2871,0,0
574,username209,Heavily Played,$7.10 ,listing2872,0,0
574,username80,Damaged,$25.77 ,listing2873,0,0
574,username241,Damaged,$11.01 ,listing2874,0,0
575,username248,Heavily Played,$30.11 ,listing2875,0,0
575,username42,Lightly Played,$6.98 ,listing2876,0,0
575,username62,Heavily Played,$39.16 ,listing2877,0,0
575,username204,Heavily Played,$32.56 ,listing2878,0,0
575,username93,Lightly Played,$21.18 ,listing2879,0,0
576,username8,Heavily Played,$14.20 ,listing2880,0,0
576,username201,Heavily Played,$78.87 ,listing2881,0,0
576,username26,Lightly Played,$13.57 ,listing2882,0,0
576,username126,Lightly Played,$50.46 ,listing2883,0,0
576,username63,Heavily Played,$40.09 ,listing2884,0,0
577,username123,Near Mint,$40.44 ,listing2885,0,0
577,username34,Near Mint,$12.61 ,listing2886,0,0
577,username217,Heavily Played,$60.61 ,listing2887,0,0
577,username158,Damaged,$74.16 ,listing2888,0,0
577,username71,Lightly Played,$95.42 ,listing2889,0,0
578,username90,Near Mint,$87.50 ,listing2890,0,0
578,username206,Damaged,$5.21 ,listing2891,0,0
578,username41,Heavily Played,$37.97 ,listing2892,0,0
578,username45,Near Mint,$43.90 ,listing2893,0,0
578,username42,Heavily Played,$79.05 ,listing2894,0,0
579,username51,Lightly Played,$76.54 ,listing2895,0,0
579,username152,Lightly Played,$21.07 ,listing2896,0,0
579,username121,Moderately Played,$50.91 ,listing2897,0,0
579,username81,Moderately Played,$89.65 ,listing2898,0,0
579,username79,Damaged,$11.83 ,listing2899,0,0
580,username201,Moderately Played,$11.53 ,listing2900,0,0
580,username90,Moderately Played,$24.22 ,listing2901,0,0
580,username14,Damaged,$42.15 ,listing2902,0,0
580,username112,Moderately Played,$61.23 ,listing2903,0,0
580,username197,Damaged,$35.56 ,listing2904,0,0
581,username163,Lightly Played,$94.12 ,listing2905,0,0
581,username75,Lightly Played,$28.88 ,listing2906,0,0
581,username86,Damaged,$59.39 ,listing2907,0,0
581,username55,Moderately Played,$86.19 ,listing2908,0,0
581,username244,Heavily Played,$75.65 ,listing2909,0,0
582,username15,Lightly Played,$84.88 ,listing2910,0,0
582,username83,Heavily Played,$99.33 ,listing2911,0,0
582,username191,Heavily Played,$92.59 ,listing2912,0,0
582,username99,Heavily Played,$4.97 ,listing2913,0,0
582,username122,Lightly Played,$53.07 ,listing2914,0,0
583,username151,Heavily Played,$97.04 ,listing2915,0,0
583,username211,Moderately Played,$76.28 ,listing2916,0,0
583,username130,Moderately Played,$20.11 ,listing2917,0,0
583,username146,Lightly Played,$55.63 ,listing2918,0,0
583,username242,Near Mint,$77.91 ,listing2919,0,0
584,username0,Lightly Played,$47.21 ,listing2920,0,0
584,username167,Near Mint,$4.51 ,listing2921,0,0
584,username216,Near Mint,$70.03 ,listing2922,0,0
584,username165,Damaged,$67.78 ,listing2923,0,0
584,username209,Heavily Played,$8.68 ,listing2924,0,0
585,username87,Heavily Played,$58.21 ,listing2925,0,0
585,username102,Damaged,$19.61 ,listing2926,0,0
585,username243,Lightly Played,$39.26 ,listing2927,0,0
585,username72,Heavily Played,$60 ,listing2928,0,0
585,username61,Heavily Played,$82.58 ,listing2929,0,0
586,username229,Near Mint,$28.64 ,listing2930,0,0
586,username133,Lightly Played,$53.14 ,listing2931,0,0
586,username31,Lightly Played,$51.68 ,listing2932,0,0
586,username2,Heavily Played,$25.48 ,listing2933,0,0
586,username227,Heavily Played,$22.81 ,listing2934,0,0
587,username186,Heavily Played,$13.27 ,listing2935,0,0
587,username123,Damaged,$54.10 ,listing2936,0,0
587,username19,Heavily Played,$39.72 ,listing2937,0,0
587,username114,Damaged,$73.36 ,listing2938,0,0
587,username219,Moderately Played,$62.88 ,listing2939,0,0
588,username95,Lightly Played,$37.35 ,listing2940,0,0
588,username60,Damaged,$22.76 ,listing2941,0,0
588,username165,Damaged,$19.56 ,listing2942,0,0
588,username3,Lightly Played,$42.49 ,listing2943,0,0
588,username214,Heavily Played,$95.90 ,listing2944,0,0
589,username196,Lightly Played,$32.47 ,listing2945,0,0
589,username16,Heavily Played,$68.55 ,listing2946,0,0
589,username114,Moderately Played,$86.58 ,listing2947,0,0
589,username119,Heavily Played,$77.78 ,listing2948,0,0
589,username43,Damaged,$62.14 ,listing2949,0,0
590,username52,Damaged,$26.82 ,listing2950,0,0
590,username194,Near Mint,$9.31 ,listing2951,0,0
590,username187,Moderately Played,$51.69 ,listing2952,0,0
590,username135,Damaged,$71.17 ,listing2953,0,0
590,username96,Lightly Played,$24.70 ,listing2954,0,0
591,username115,Damaged,$80.97 ,listing2955,0,0
